10382,60,1996-12-13 00:00:00.000,Ernst Handel,Roland Mendel
10382,50,1996-12-13 00:00:00.000,Ernst Handel,Roland Mendel
10383,20,1996-12-16 00:00:00.000,Around the Horn,Thomas Hardy
10383,15,1996-12-16 00:00:00.000,Around the Horn,Thomas Hardy
10383,20,1996-12-16 00:00:00.000,Around the Horn,Thomas Hardy
10384,28,1996-12-16 00:00:00.000,Berglunds snabbköp,Christina Berglund
10384,15,1996-12-16 00:00:00.000,Berglunds snabbköp,Christina Berglund
10385,10,1996-12-17 00:00:00.000,Split Rail Beer & Ale,Art Braunschweiger
10385,20,1996-12-17 00:00:00.000,Split Rail Beer & Ale,Art Braunschweiger
10385,8,1996-12-17 00:00:00.000,Split Rail Beer & Ale,Art Braunschweiger
10386,15,1996-12-18 00:00:00.000,Familia Arquibaldo,Aria Cruz
10386,10,1996-12-18 00:00:00.000,Familia Arquibaldo,Aria Cruz
10387,15,1996-12-18 00:00:00.000,Santé Gourmet,Jonas Bergulfsen
10387,6,1996-12-18 00:00:00.000,Santé Gourmet,Jonas Bergulfsen
10387,12,1996-12-18 00:00:00.000,Santé Gourmet,Jonas Bergulfsen
10387,15,1996-12-18 00:00:00.000,Santé Gourmet,Jonas Bergulfsen
10388,15,1996-12-19 00:00:00.000,Seven Seas Imports,Hari Kumar
10388,20,1996-12-19 00:00:00.000,Seven Seas Imports,Hari Kumar
10388,40,1996-12-19 00:00:00.000,Seven Seas Imports,Hari Kumar
10389,16,1996-12-20 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10389,15,1996-12-20 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10389,20,1996-12-20 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10389,30,1996-12-20 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10390,60,1996-12-23 00:00:00.000,Ernst Handel,Roland Mendel
10390,40,1996-12-23 00:00:00.000,Ernst Handel,Roland Mendel
10390,45,1996-12-23 00:00:00.000,Ernst Handel,Roland Mendel
10390,24,1996-12-23 00:00:00.000,Ernst Handel,Roland Mendel
10391,18,1996-12-23 00:00:00.000,Drachenblut Delikatessen,Sven Ottlieb
10392,50,1996-12-24 00:00:00.000,Piccolo und mehr,Georg Pipps
10393,25,1996-12-25 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10393,42,1996-12-25 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10393,7,1996-12-25 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10393,70,1996-12-25 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10393,32,1996-12-25 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10394,10,1996-12-25 00:00:00.000,Hungry Coyote Import Store,Yoshi Latimer
10394,10,1996-12-25 00:00:00.000,Hungry Coyote Import Store,Yoshi Latimer
10395,28,1996-12-26 00:00:00.000,HILARION-Abastos,Carlos Hernández
10395,70,1996-12-26 00:00:00.000,HILARION-Abastos,Carlos Hernández
10395,8,1996-12-26 00:00:00.000,HILARION-Abastos,Carlos Hernández
10396,40,1996-12-27 00:00:00.000,Frankenversand,Peter Franken
10396,60,1996-12-27 00:00:00.000,Frankenversand,Peter Franken
10396,21,1996-12-27 00:00:00.000,Frankenversand,Peter Franken
10397,10,1996-12-27 00:00:00.000,Princesa Isabel Vinhos,Isabel de Castro
10397,18,1996-12-27 00:00:00.000,Princesa Isabel Vinhos,Isabel de Castro
10398,30,1996-12-30 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10398,120,1996-12-30 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10399,60,1996-12-31 00:00:00.000,Vaffeljernet,Palle Ibsen
10399,30,1996-12-31 00:00:00.000,Vaffeljernet,Palle Ibsen
10399,35,1996-12-31 00:00:00.000,Vaffeljernet,Palle Ibsen
10399,14,1996-12-31 00:00:00.000,Vaffeljernet,Palle Ibsen
10400,21,1997-01-01 00:00:00.000,Eastern Connection,Ann Devon
10400,35,1997-01-01 00:00:00.000,Eastern Connection,Ann Devon
10400,30,1997-01-01 00:00:00.000,Eastern Connection,Ann Devon
10401,18,1997-01-01 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10401,70,1997-01-01 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10401,20,1997-01-01 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10401,60,1997-01-01 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10402,60,1997-01-02 00:00:00.000,Ernst Handel,Roland Mendel
10402,65,1997-01-02 00:00:00.000,Ernst Handel,Roland Mendel
10403,21,1997-01-03 00:00:00.000,Ernst Handel,Roland Mendel
10403,70,1997-01-03 00:00:00.000,Ernst Handel,Roland Mendel
10404,30,1997-01-03 00:00:00.000,Magazzini Alimentari Riuniti,Giovanni Rovelli
10404,40,1997-01-03 00:00:00.000,Magazzini Alimentari Riuniti,Giovanni Rovelli
10404,30,1997-01-03 00:00:00.000,Magazzini Alimentari Riuniti,Giovanni Rovelli
10405,50,1997-01-06 00:00:00.000,LINO-Delicateses,Felipe Izquierdo
10406,10,1997-01-07 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10406,30,1997-01-07 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10406,42,1997-01-07 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10406,5,1997-01-07 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10406,2,1997-01-07 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10407,30,1997-01-07 00:00:00.000,Ottilies Käseladen,Henriette Pfalzheim
10407,15,1997-01-07 00:00:00.000,Ottilies Käseladen,Henriette Pfalzheim
10407,15,1997-01-07 00:00:00.000,Ottilies Käseladen,Henriette Pfalzheim
10408,10,1997-01-08 00:00:00.000,Folies gourmandes,Martine Rancé
10408,6,1997-01-08 00:00:00.000,Folies gourmandes,Martine Rancé
10408,35,1997-01-08 00:00:00.000,Folies gourmandes,Martine Rancé
10409,12,1997-01-09 00:00:00.000,Océano Atlántico Ltda.,Yvonne Moncada
10409,12,1997-01-09 00:00:00.000,Océano Atlántico Ltda.,Yvonne Moncada
10410,49,1997-01-10 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10410,16,1997-01-10 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10411,25,1997-01-10 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10411,40,1997-01-10 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10411,9,1997-01-10 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10412,20,1997-01-13 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10413,24,1997-01-14 00:00:00.000,La maison d'Asie,Annette Roulet
10413,40,1997-01-14 00:00:00.000,La maison d'Asie,Annette Roulet
10413,14,1997-01-14 00:00:00.000,La maison d'Asie,Annette Roulet
10414,18,1997-01-14 00:00:00.000,Familia Arquibaldo,Aria Cruz
10414,50,1997-01-14 00:00:00.000,Familia Arquibaldo,Aria Cruz
10415,2,1997-01-15 00:00:00.000,Hungry Coyote Import Store,Yoshi Latimer
10415,20,1997-01-15 00:00:00.000,Hungry Coyote Import Store,Yoshi Latimer
10416,20,1997-01-16 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10416,10,1997-01-16 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10416,20,1997-01-16 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10417,50,1997-01-16 00:00:00.000,Simons bistro,Jytte Petersen
10417,2,1997-01-16 00:00:00.000,Simons bistro,Jytte Petersen
10417,36,1997-01-16 00:00:00.000,Simons bistro,Jytte Petersen
10417,35,1997-01-16 00:00:00.000,Simons bistro,Jytte Petersen
10418,60,1997-01-17 00:00:00.000,QUICK-Stop,Horst Kloss
10418,55,1997-01-17 00:00:00.000,QUICK-Stop,Horst Kloss
10418,16,1997-01-17 00:00:00.000,QUICK-Stop,Horst Kloss
10418,15,1997-01-17 00:00:00.000,QUICK-Stop,Horst Kloss
10419,60,1997-01-20 00:00:00.000,Richter Supermarkt,Michael Holz
10419,20,1997-01-20 00:00:00.000,Richter Supermarkt,Michael Holz
10420,20,1997-01-21 00:00:00.000,Wellington Importadora,Paula Parente
10420,2,1997-01-21 00:00:00.000,Wellington Importadora,Paula Parente
10420,8,1997-01-21 00:00:00.000,Wellington Importadora,Paula Parente
10420,20,1997-01-21 00:00:00.000,Wellington Importadora,Paula Parente
10421,4,1997-01-21 00:00:00.000,Que Delícia,Bernardo Batista
10421,30,1997-01-21 00:00:00.000,Que Delícia,Bernardo Batista
10421,15,1997-01-21 00:00:00.000,Que Delícia,Bernardo Batista
10421,10,1997-01-21 00:00:00.000,Que Delícia,Bernardo Batista
10422,2,1997-01-22 00:00:00.000,Franchi S.p.A.,Paolo Accorti
10423,14,1997-01-23 00:00:00.000,Gourmet Lanchonetes,André Fonseca
10423,20,1997-01-23 00:00:00.000,Gourmet Lanchonetes,André Fonseca
10424,60,1997-01-23 00:00:00.000,Mère Paillarde,Jean Fresnière
10424,49,1997-01-23 00:00:00.000,Mère Paillarde,Jean Fresnière
10424,30,1997-01-23 00:00:00.000,Mère Paillarde,Jean Fresnière
10425,10,1997-01-24 00:00:00.000,La maison d'Asie,Annette Roulet
10425,20,1997-01-24 00:00:00.000,La maison d'Asie,Annette Roulet
10426,5,1997-01-27 00:00:00.000,Galería del gastrónomo,Eduardo Saavedra
10426,7,1997-01-27 00:00:00.000,Galería del gastrónomo,Eduardo Saavedra
10427,35,1997-01-27 00:00:00.000,Piccolo und mehr,Georg Pipps
10428,20,1997-01-28 00:00:00.000,Reggiani Caseifici,Maurizio Moroni
10429,40,1997-01-29 00:00:00.000,Hungry Owl All-Night Grocers,Patricia McKenna
10429,35,1997-01-29 00:00:00.000,Hungry Owl All-Night Grocers,Patricia McKenna
10430,45,1997-01-30 00:00:00.000,Ernst Handel,Roland Mendel
10430,50,1997-01-30 00:00:00.000,Ernst Handel,Roland Mendel
10430,30,1997-01-30 00:00:00.000,Ernst Handel,Roland Mendel
10430,70,1997-01-30 00:00:00.000,Ernst Handel,Roland Mendel
10431,50,1997-01-30 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10431,50,1997-01-30 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10431,30,1997-01-30 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10432,10,1997-01-31 00:00:00.000,Split Rail Beer & Ale,Art Braunschweiger
10432,40,1997-01-31 00:00:00.000,Split Rail Beer & Ale,Art Braunschweiger
10433,28,1997-02-03 00:00:00.000,Princesa Isabel Vinhos,Isabel de Castro
10434,6,1997-02-03 00:00:00.000,Folk och fä HB,Maria Larsson
10434,18,1997-02-03 00:00:00.000,Folk och fä HB,Maria Larsson
10435,10,1997-02-04 00:00:00.000,Consolidated Holdings,Elizabeth Brown
10435,12,1997-02-04 00:00:00.000,Consolidated Holdings,Elizabeth Brown
10435,10,1997-02-04 00:00:00.000,Consolidated Holdings,Elizabeth Brown
10436,5,1997-02-05 00:00:00.000,Blondesddsl père et fils,Frédérique Citeaux
10436,40,1997-02-05 00:00:00.000,Blondesddsl père et fils,Frédérique Citeaux
10436,30,1997-02-05 00:00:00.000,Blondesddsl père et fils,Frédérique Citeaux
10436,24,1997-02-05 00:00:00.000,Blondesddsl père et fils,Frédérique Citeaux
10437,15,1997-02-05 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10438,15,1997-02-06 00:00:00.000,Toms Spezialitäten,Karin Josephs
10438,20,1997-02-06 00:00:00.000,Toms Spezialitäten,Karin Josephs
10438,15,1997-02-06 00:00:00.000,Toms Spezialitäten,Karin Josephs
10439,15,1997-02-07 00:00:00.000,Mère Paillarde,Jean Fresnière
10439,16,1997-02-07 00:00:00.000,Mère Paillarde,Jean Fresnière
10439,6,1997-02-07 00:00:00.000,Mère Paillarde,Jean Fresnière
10439,30,1997-02-07 00:00:00.000,Mère Paillarde,Jean Fresnière
10440,45,1997-02-10 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10440,49,1997-02-10 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10440,24,1997-02-10 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10440,90,1997-02-10 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10441,50,1997-02-10 00:00:00.000,Old World Delicatessen,Rene Phillips
10442,30,1997-02-11 00:00:00.000,Ernst Handel,Roland Mendel
10442,80,1997-02-11 00:00:00.000,Ernst Handel,Roland Mendel
10442,60,1997-02-11 00:00:00.000,Ernst Handel,Roland Mendel
10443,6,1997-02-12 00:00:00.000,Reggiani Caseifici,Maurizio Moroni
10443,12,1997-02-12 00:00:00.000,Reggiani Caseifici,Maurizio Moroni
10444,10,1997-02-12 00:00:00.000,Berglunds snabbköp,Christina Berglund
10444,15,1997-02-12 00:00:00.000,Berglunds snabbköp,Christina Berglund
10444,8,1997-02-12 00:00:00.000,Berglunds snabbköp,Christina Berglund
10444,30,1997-02-12 00:00:00.000,Berglunds snabbköp,Christina Berglund
10445,6,1997-02-13 00:00:00.000,Berglunds snabbköp,Christina Berglund
10445,15,1997-02-13 00:00:00.000,Berglunds snabbköp,Christina Berglund
10446,12,1997-02-14 00:00:00.000,Toms Spezialitäten,Karin Josephs
10446,20,1997-02-14 00:00:00.000,Toms Spezialitäten,Karin Josephs
10446,3,1997-02-14 00:00:00.000,Toms Spezialitäten,Karin Josephs
10446,15,1997-02-14 00:00:00.000,Toms Spezialitäten,Karin Josephs
10447,40,1997-02-14 00:00:00.000,Ricardo Adocicados,Janete Limeira
10447,35,1997-02-14 00:00:00.000,Ricardo Adocicados,Janete Limeira
10447,2,1997-02-14 00:00:00.000,Ricardo Adocicados,Janete Limeira
10448,6,1997-02-17 00:00:00.000,Rancho grande,Sergio Gutiérrez
10448,20,1997-02-17 00:00:00.000,Rancho grande,Sergio Gutiérrez
10449,14,1997-02-18 00:00:00.000,Blondesddsl père et fils,Frédérique Citeaux
10449,20,1997-02-18 00:00:00.000,Blondesddsl père et fils,Frédérique Citeaux
10449,35,1997-02-18 00:00:00.000,Blondesddsl père et fils,Frédérique Citeaux
10450,20,1997-02-19 00:00:00.000,Victuailles en stock,Mary Saveley
10450,6,1997-02-19 00:00:00.000,Victuailles en stock,Mary Saveley
10451,120,1997-02-19 00:00:00.000,QUICK-Stop,Horst Kloss
10451,35,1997-02-19 00:00:00.000,QUICK-Stop,Horst Kloss
10451,28,1997-02-19 00:00:00.000,QUICK-Stop,Horst Kloss
10451,55,1997-02-19 00:00:00.000,QUICK-Stop,Horst Kloss
10452,15,1997-02-20 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10452,100,1997-02-20 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10453,15,1997-02-21 00:00:00.000,Around the Horn,Thomas Hardy
10453,25,1997-02-21 00:00:00.000,Around the Horn,Thomas Hardy
10454,20,1997-02-21 00:00:00.000,La maison d'Asie,Annette Roulet
10454,20,1997-02-21 00:00:00.000,La maison d'Asie,Annette Roulet
10454,10,1997-02-21 00:00:00.000,La maison d'Asie,Annette Roulet
10455,20,1997-02-24 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10455,50,1997-02-24 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10455,25,1997-02-24 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10455,30,1997-02-24 00:00:00.000,Wartian Herkku,Pirkko Koskitalo
10456,40,1997-02-25 00:00:00.000,Königlich Essen,Philip Cramer
10456,21,1997-02-25 00:00:00.000,Königlich Essen,Philip Cramer
10457,36,1997-02-25 00:00:00.000,Königlich Essen,Philip Cramer
10458,30,1997-02-26 00:00:00.000,Suprêmes délices,Pascale Cartrain
10458,30,1997-02-26 00:00:00.000,Suprêmes délices,Pascale Cartrain
10458,20,1997-02-26 00:00:00.000,Suprêmes délices,Pascale Cartrain
10458,15,1997-02-26 00:00:00.000,Suprêmes délices,Pascale Cartrain
10458,50,1997-02-26 00:00:00.000,Suprêmes délices,Pascale Cartrain
10459,16,1997-02-27 00:00:00.000,Victuailles en stock,Mary Saveley
10459,20,1997-02-27 00:00:00.000,Victuailles en stock,Mary Saveley
10459,40,1997-02-27 00:00:00.000,Victuailles en stock,Mary Saveley
10460,21,1997-02-28 00:00:00.000,Folk och fä HB,Maria Larsson
10460,4,1997-02-28 00:00:00.000,Folk och fä HB,Maria Larsson
10461,40,1997-02-28 00:00:00.000,LILA-Supermercado,Carlos González
10461,28,1997-02-28 00:00:00.000,LILA-Supermercado,Carlos González
10461,60,1997-02-28 00:00:00.000,LILA-Supermercado,Carlos González
10462,1,1997-03-03 00:00:00.000,Consolidated Holdings,Elizabeth Brown
10462,21,1997-03-03 00:00:00.000,Consolidated Holdings,Elizabeth Brown
10463,21,1997-03-04 00:00:00.000,Suprêmes délices,Pascale Cartrain
10463,50,1997-03-04 00:00:00.000,Suprêmes délices,Pascale Cartrain
10464,16,1997-03-04 00:00:00.000,Furia Bacalhau e Frutos do Mar,Lino Rodriguez
10464,3,1997-03-04 00:00:00.000,Furia Bacalhau e Frutos do Mar,Lino Rodriguez
10464,30,1997-03-04 00:00:00.000,Furia Bacalhau e Frutos do Mar,Lino Rodriguez
10464,20,1997-03-04 00:00:00.000,Furia Bacalhau e Frutos do Mar,Lino Rodriguez
10465,25,1997-03-05 00:00:00.000,Vaffeljernet,Palle Ibsen
10465,18,1997-03-05 00:00:00.000,Vaffeljernet,Palle Ibsen
10465,20,1997-03-05 00:00:00.000,Vaffeljernet,Palle Ibsen
10465,30,1997-03-05 00:00:00.000,Vaffeljernet,Palle Ibsen
10465,25,1997-03-05 00:00:00.000,Vaffeljernet,Palle Ibsen
10466,10,1997-03-06 00:00:00.000,Comércio Mineiro,Pedro Afonso
10466,5,1997-03-06 00:00:00.000,Comércio Mineiro,Pedro Afonso
10467,28,1997-03-06 00:00:00.000,Magazzini Alimentari Riuniti,Giovanni Rovelli
10467,12,1997-03-06 00:00:00.000,Magazzini Alimentari Riuniti,Giovanni Rovelli
10468,8,1997-03-07 00:00:00.000,Königlich Essen,Philip Cramer
10468,15,1997-03-07 00:00:00.000,Königlich Essen,Philip Cramer
10469,40,1997-03-10 00:00:00.000,White Clover Markets,Karl Jablonski
10469,35,1997-03-10 00:00:00.000,White Clover Markets,Karl Jablonski
10469,2,1997-03-10 00:00:00.000,White Clover Markets,Karl Jablonski
10470,30,1997-03-11 00:00:00.000,Bon app',Laurence Lebihan
10470,15,1997-03-11 00:00:00.000,Bon app',Laurence Lebihan
10470,8,1997-03-11 00:00:00.000,Bon app',Laurence Lebihan
10471,30,1997-03-11 00:00:00.000,B's Beverages,Victoria Ashworth
10471,20,1997-03-11 00:00:00.000,B's Beverages,Victoria Ashworth
10472,80,1997-03-12 00:00:00.000,Seven Seas Imports,Hari Kumar
10472,18,1997-03-12 00:00:00.000,Seven Seas Imports,Hari Kumar
10473,12,1997-03-13 00:00:00.000,Island Trading,Helen Bennett
10473,12,1997-03-13 00:00:00.000,Island Trading,Helen Bennett
10474,12,1997-03-13 00:00:00.000,Pericles Comidas clásicas,Guillermo Fernández
10474,18,1997-03-13 00:00:00.000,Pericles Comidas clásicas,Guillermo Fernández
10474,21,1997-03-13 00:00:00.000,Pericles Comidas clásicas,Guillermo Fernández
10474,10,1997-03-13 00:00:00.000,Pericles Comidas clásicas,Guillermo Fernández
10475,35,1997-03-14 00:00:00.000,Suprêmes délices,Pascale Cartrain
10475,60,1997-03-14 00:00:00.000,Suprêmes délices,Pascale Cartrain
10475,42,1997-03-14 00:00:00.000,Suprêmes délices,Pascale Cartrain
10476,2,1997-03-17 00:00:00.000,HILARION-Abastos,Carlos Hernández
10476,12,1997-03-17 00:00:00.000,HILARION-Abastos,Carlos Hernández
10477,15,1997-03-17 00:00:00.000,Princesa Isabel Vinhos,Isabel de Castro
10477,21,1997-03-17 00:00:00.000,Princesa Isabel Vinhos,Isabel de Castro
10477,20,1997-03-17 00:00:00.000,Princesa Isabel Vinhos,Isabel de Castro
10478,20,1997-03-18 00:00:00.000,Victuailles en stock,Mary Saveley
10479,30,1997-03-19 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10479,28,1997-03-19 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10479,60,1997-03-19 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10479,30,1997-03-19 00:00:00.000,Rattlesnake Canyon Grocery,Paula Wilson
10480,30,1997-03-20 00:00:00.000,Folies gourmandes,Martine Rancé
10480,12,1997-03-20 00:00:00.000,Folies gourmandes,Martine Rancé
10481,24,1997-03-20 00:00:00.000,Ricardo Adocicados,Janete Limeira
10481,40,1997-03-20 00:00:00.000,Ricardo Adocicados,Janete Limeira
10482,10,1997-03-21 00:00:00.000,Lazy K Kountry Store,John Steel
10483,35,1997-03-24 00:00:00.000,White Clover Markets,Karl Jablonski
10483,30,1997-03-24 00:00:00.000,White Clover Markets,Karl Jablonski
10484,14,1997-03-24 00:00:00.000,B's Beverages,Victoria Ashworth
10484,10,1997-03-24 00:00:00.000,B's Beverages,Victoria Ashworth
10484,3,1997-03-24 00:00:00.000,B's Beverages,Victoria Ashworth
10485,20,1997-03-25 00:00:00.000,LINO-Delicateses,Felipe Izquierdo
10485,20,1997-03-25 00:00:00.000,LINO-Delicateses,Felipe Izquierdo
10485,30,1997-03-25 00:00:00.000,LINO-Delicateses,Felipe Izquierdo
10485,60,1997-03-25 00:00:00.000,LINO-Delicateses,Felipe Izquierdo
10486,5,1997-03-26 00:00:00.000,HILARION-Abastos,Carlos Hernández
10486,25,1997-03-26 00:00:00.000,HILARION-Abastos,Carlos Hernández
10486,16,1997-03-26 00:00:00.000,HILARION-Abastos,Carlos Hernández
10487,5,1997-03-26 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10487,30,1997-03-26 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10487,24,1997-03-26 00:00:00.000,Queen Cozinha,Lúcia Carvalho
10488,30,1997-03-27 00:00:00.000,Frankenversand,Peter Franken
10488,20,1997-03-27 00:00:00.000,Frankenversand,Peter Franken
10489,15,1997-03-28 00:00:00.000,Piccolo und mehr,Georg Pipps
10489,18,1997-03-28 00:00:00.000,Piccolo und mehr,Georg Pipps
10490,60,1997-03-31 00:00:00.000,HILARION-Abastos,Carlos Hernández
10490,30,1997-03-31 00:00:00.000,HILARION-Abastos,Carlos Hernández
10490,36,1997-03-31 00:00:00.000,HILARION-Abastos,Carlos Hernández
10491,15,1997-03-31 00:00:00.000,Furia Bacalhau e Frutos do Mar,Lino Rodriguez
10491,7,1997-03-31 00:00:00.000,Furia Bacalhau e Frutos do Mar,Lino Rodriguez
10492,60,1997-04-01 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10492,20,1997-04-01 00:00:00.000,Bottom-Dollar Markets,Elizabeth Lincoln
10493,15,1997-04-02 00:00:00.000,La maison d'Asie,Annette Roulet
10493,10,1997-04-02 00:00:00.000,La maison d'Asie,Annette Roulet
10493,10,1997-04-02 00:00:00.000,La maison d'Asie,Annette Roulet
10494,30,1997-04-02 00:00:00.000,Comércio Mineiro,Pedro Afonso
10495,10,1997-04-03 00:00:00.000,Laughing Bacchus Wine Cellars,Yoshi Tannamuri
10495,20,1997-04-03 00:00:00.000,Laughing Bacchus Wine Cellars,Yoshi Tannamuri
10495,5,1997-04-03 00:00:00.000,Laughing Bacchus Wine Cellars,Yoshi Tannamuri
10496,20,1997-04-04 00:00:00.000,Tradição Hipermercados,Anabela Domingues
10497,14,1997-04-04 00:00:00.000,Lehmanns Marktstand,Renate Messner
10497,25,1997-04-04 00:00:00.000,Lehmanns Marktstand,Renate Messner
10497,25,1997-04-04 00:00:00.000,Lehmanns Marktstand,Renate Messner
10498,14,1997-04-07 00:00:00.000,HILARION-Abastos,Carlos Hernández
10498,5,1997-04-07 00:00:00.000,HILARION-Abastos,Carlos Hernández
10498,30,1997-04-07 00:00:00.000,HILARION-Abastos,Carlos Hernández
10499,20,1997-04-08 00:00:00.000,LILA-Supermercado,Carlos González
10499,25,1997-04-08 00:00:00.000,LILA-Supermercado,Carlos González
10500,12,1997-04-09 00:00:00.000,La maison d'Asie,Annette Roulet
10500,8,1997-04-09 00:00:00.000,La maison d'Asie,Annette Roulet
10501,20,1997-04-09 00:00:00.000,Blauer See Delikatessen,Hanna Moos
10502,21,1997-04-10 00:00:00.000,Pericles Comidas clásicas,Guillermo Fernández
10502,6,1997-04-10 00:00:00.000,Pericles Comidas clásicas,Guillermo Fernández
10502,30,1997-04-10 00:00:00.000,Pericles Comidas clásicas,Guillermo Fernández
10503,70,1997-04-11 00:00:00.000,Hungry Owl All-Night Grocers,Patricia McKenna
10503,20,1997-04-11 00:00:00.000,Hungry Owl All-Night Grocers,Patricia McKenna
10504,12,1997-04-11 00:00:00.000,White Clover Markets,Karl Jablonski
10504,12,1997-04-11 00:00:00.000,White Clover Markets,Karl Jablonski
10504,10,1997-04-11 00:00:00.000,White Clover Markets,Karl Jablonski
10504,25,1997-04-11 00:00:00.000,White Clover Markets,Karl Jablonski
10505,3,1997-04-14 00:00:00.000,Mère Paillarde,Jean Fresnière
10506,18,1997-04-15 00:00:00.000,Königlich Essen,Philip Cramer
10506,14,1997-04-15 00:00:00.000,Königlich Essen,Philip Cramer
10507,15,1997-04-15 00:00:00.000,Antonio Moreno Taquería,Antonio Moreno
10507,15,1997-04-15 00:00:00.000,Antonio Moreno Taquería,Antonio Moreno
10508,10,1997-04-16 00:00:00.000,Ottilies Käseladen,Henriette Pfalzheim
10508,10,1997-04-16 00:00:00.000,Ottilies Käseladen,Henriette Pfalzheim
10509,3,1997-04-17 00:00:00.000,Blauer See Delikatessen,Hanna Moos
10510,36,1997-04-18 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10510,36,1997-04-18 00:00:00.000,Save-a-lot Markets,Jose Pavarotti
10511,50,1997-04-18 00:00:00.000,Bon app',Laurence Lebihan
10511,50,1997-04-18 00:00:00.000,Bon app',Laurence Lebihan
10511,10,1997-04-18 00:00:00.000,Bon app',Laurence Lebihan
10512,10,1997-04-21 00:00:00.000,Familia Arquibaldo,Aria Cruz
10512,9,1997-04-21 00:00:00.000,Familia Arquibaldo,Aria Cruz
10512,6,1997-04-21 00:00:00.000,Familia Arquibaldo,Aria Cruz
10512,12,1997-04-21 00:00:00.000,Familia Arquibaldo,Aria Cruz
10513,40,1997-04-22 00:00:00.000,Die Wandernde Kuh,Rita Müller
10513,50,1997-04-22 00:00:00.000,Die Wandernde Kuh,Rita Müller
10513,15,1997-04-22 00:00:00.000,Die Wandernde Kuh,Rita Müller
10514,39,1997-04-22 00:00:00.000,Ernst Handel,Roland Mendel
10514,35,1997-04-22 00:00:00.000,Ernst Handel,Roland Mendel
10514,70,1997-04-22 00:00:00.000,Ernst Handel,Roland Mendel
10514,39,1997-04-22 00:00:00.000,Ernst Handel,Roland Mendel
10514,50,1997-04-22 00:00:00.000,Ernst Handel,Roland Mendel
10515,16,1997-04-23 00:00:00.000,QUICK-Stop,Horst Kloss
10515,50,1997-04-23 00:00:00.000,QUICK-Stop,Horst Kloss
10515,120,1997-04-23 00:00:00.000,QUICK-Stop,Horst Kloss
10515,16,1997-04-23 00:00:00.000,QUICK-Stop,Horst Kloss
10515,84,1997-04-23 00:00:00.000,QUICK-Stop,Horst Kloss
10516,25,1997-04-24 00:00:00.000,Hungry Owl All-Night Grocers,Patricia McKenna
10516,80,1997-04-24 00:00:00.000,Hungry Owl All-Night Grocers,Patricia McKenna
10516,20,1997-04-24 00:00:00.000,Hungry Owl All-Night Grocers,Patricia McKenna
